zip,default_state,county,county_state,state_abbreviation,county_code,zip_pop,zip_pop_in_county,n_counties,default_city
"00976",PR,Trujillo Alto Municipio,Puerto Rico,PR,72139,61306,0.962850724,5,Trujillo Alto
"00977",PR,Cataño Municipio,Puerto Rico,PR,72033,,1,1,Trujillo Alto
"00979",PR,Carolina Municipio,Puerto Rico,PR,72031,15597,1,1,Carolina
"00981",PR,Carolina Municipio,Puerto Rico,PR,72031,,1,1,Carolina
"00982",PR,Carolina Municipio,Puerto Rico,PR,72031,13839,1,1,Carolina
"00983",PR,Carolina Municipio,Puerto Rico,PR,72031,31583,1,1,Carolina
"00984",PR,Carolina Municipio,Puerto Rico,PR,72031,,1,1,Carolina
"00985",PR,Carolina Municipio,Puerto Rico,PR,72031,31783,1,1,Carolina
"00986",PR,Carolina Municipio,Puerto Rico,PR,72031,,1,1,Carolina
"00987",PR,Canóvanas Municipio,Puerto Rico,PR,72029,55039,0.009180605,4,Carolina
"00987",PR,Carolina Municipio,Puerto Rico,PR,72031,55039,0.970505988,4,Carolina
"00987",PR,San Juan Municipio,Puerto Rico,PR,72127,55039,0.002479818,4,Carolina
"00987",PR,Trujillo Alto Municipio,Puerto Rico,PR,72139,55039,0.017833588,4,Carolina
"00988",PR,Carolina Municipio,Puerto Rico,PR,72031,,1,1,Carolina
"01001",MA,Hampden County,Massachusetts,MA,25013,16136,1,1,Agawam
"01002",MA,Franklin County,Massachusetts,MA,25011,24726,0.010928492,2,Amherst
"01002",MA,Hampshire County,Massachusetts,MA,25015,24726,0.989071508,2,Amherst
"01003",MA,Hampshire County,Massachusetts,MA,25015,12458,1,1,Amherst
"01004",MA,Hampshire County,Massachusetts,MA,25015,,1,1,Amherst
"01005",MA,Worcester County,Massachusetts,MA,25027,4786,1,1,Barre
"01007",MA,Hampshire County,Massachusetts,MA,25015,15406,1,1,Belchertown
"01008",MA,Berkshire County,Massachusetts,MA,25003,1324,0.141868512,2,Blandford
"01008",MA,Hampden County,Massachusetts,MA,25013,1324,0.858131488,2,Blandford
"01009",MA,Hampden County,Massachusetts,MA,25013,790,1,1,Bondsville
"01010",MA,Hampden County,Massachusetts,MA,25013,3694,0.972127418,2,Brimfield
"01010",MA,Worcester County,Massachusetts,MA,25027,3694,0.027872582,2,Brimfield
"01011",MA,Hampden County,Massachusetts,MA,25013,1205,0.886120996,2,Chester
"01011",MA,Hampshire County,Massachusetts,MA,25015,1205,0.113879004,2,Chester
"01012",MA,Hampshire County,Massachusetts,MA,25015,387,1,1,Chesterfield
"01013",MA,Hampden County,Massachusetts,MA,25013,22950,1,1,Chicopee
"01014",MA,Hampden County,Massachusetts,MA,25013,,1,1,Chicopee
"01020",MA,Hampden County,Massachusetts,MA,25013,30230,1,1,Chicopee
"01021",MA,Hampden County,Massachusetts,MA,25013,,1,1,Chicopee
"01022",MA,Hampden County,Massachusetts,MA,25013,2045,1,1,Chicopee
"01026",MA,Berkshire County,Massachusetts,MA,25003,1005,0.046875,2,Cummington
"01026",MA,Hampshire County,Massachusetts,MA,25015,1005,0.953125,2,Cummington
"01027",MA,Hampshire County,Massachusetts,MA,25015,17678,1,1,Easthampton
"01028",MA,Hampden County,Massachusetts,MA,25013,16283,1,1,East Longmeadow
"01029",MA,Berkshire County,Massachusetts,MA,25003,652,1,1,East Otis
"01030",MA,Hampden County,Massachusetts,MA,25013,12374,1,1,Feeding Hills
"01031",MA,Hampshire County,Massachusetts,MA,25015,1715,0.001694915,2,Gilbertville
"01031",MA,Worcester County,Massachusetts,MA,25027,1715,0.998305085,2,Gilbertville
"01032",MA,Hampshire County,Massachusetts,MA,25015,503,1,1,Goshen
"01033",MA,Hampden County,Massachusetts,MA,25013,6088,0.001995439,2,Granby
"01033",MA,Hampshire County,Massachusetts,MA,25015,6088,0.998004561,2,Granby
"01034",MA,Hampden County,Massachusetts,MA,25013,2100,1,1,Granville
"01035",MA,Hampshire County,Massachusetts,MA,25015,5299,1,1,Hadley
"01036",MA,Hampden County,Massachusetts,MA,25013,4937,1,1,Hampden
"01037",MA,Worcester County,Massachusetts,MA,25027,486,1,1,Hardwick
"01038",MA,Hampshire County,Massachusetts,MA,25015,2534,1,1,Hatfield
"01039",MA,Franklin County,Massachusetts,MA,25011,1660,0.18813314,2,Haydenville
"01039",MA,Hampshire County,Massachusetts,MA,25015,1660,0.81186686,2,Haydenville
"01040",MA,Hampden County,Massachusetts,MA,25013,37949,1,1,Holyoke
"01041",MA,Hampden County,Massachusetts,MA,25013,,1,1,Holyoke
"01050",MA,Hampden County,Massachusetts,MA,25013,2573,0.1254996,2,Huntington
"01050",MA,Hampshire County,Massachusetts,MA,25015,2573,0.8745004,2,Huntington
"01053",MA,Hampshire County,Massachusetts,MA,25015,2033,1,1,Leeds
"01054",MA,Franklin County,Massachusetts,MA,25011,1704,1,1,Leverett
"01056",MA,Hampden County,Massachusetts,MA,25013,20846,1,1,Ludlow
"01057",MA,Hampden County,Massachusetts,MA,25013,8200,1,1,Monson
"01059",MA,Hampshire County,Massachusetts,MA,25015,,0,1,North Amherst
"01060",MA,Hampshire County,Massachusetts,MA,25015,15237,1,1,Northampton
"01061",MA,Hampshire County,Massachusetts,MA,25015,,1,1,Northampton
"01062",MA,Hampshire County,Massachusetts,MA,25015,9188,1,1,Florence
"01063",MA,Hampshire County,Massachusetts,MA,25015,2121,0,1,Northampton
"01066",MA,Hampshire County,Massachusetts,MA,25015,115,1,1,North Hatfield
"01068",MA,Worcester County,Massachusetts,MA,25027,1623,1,1,Oakham
"01069",MA,Hampden County,Massachusetts,MA,25013,9077,0.996700508,2,Palmer
"01069",MA,Hampshire County,Massachusetts,MA,25015,9077,0.003299492,2,Palmer
"01070",MA,Berkshire County,Massachusetts,MA,25003,593,0.006410256,3,Plainfield
"01070",MA,Franklin County,Massachusetts,MA,25011,593,0.003205128,3,Plainfield
"01070",MA,Hampshire County,Massachusetts,MA,25015,593,0.990384615,3,Plainfield
"01071",MA,Hampden County,Massachusetts,MA,25013,1219,1,1,Russell
"01072",MA,Franklin County,Massachusetts,MA,25011,1447,1,1,Shutesbury
"01073",MA,Hampden County,Massachusetts,MA,25013,6212,0.003379647,2,Southampton
"01073",MA,Hampshire County,Massachusetts,MA,25015,6212,0.996620353,2,Southampton
"01074",MA,Worcester County,Massachusetts,MA,25027,749,0,1,South Barre
"01075",MA,Hampshire County,Massachusetts,MA,25015,17410,1,1,South Hadley
"01077",MA,Hampden County,Massachusetts,MA,25013,9222,1,1,Southwick
"01079",MA,Hampden County,Massachusetts,MA,25013,282,0,1,Thorndike
"01080",MA,Hampden County,Massachusetts,MA,25013,2308,1,1,Three Rivers
"01081",MA,Hampden County,Massachusetts,MA,25013,1704,1,1,Wales
"01082",MA,Hampden County,Massachusetts,MA,25013,10418,0.002941176,3,Ware
"01082",MA,Hampshire County,Massachusetts,MA,25015,10418,0.931764706,3,Ware
"01082",MA,Worcester County,Massachusetts,MA,25027,10418,0.065294118,3,Ware
"01083",MA,Worcester County,Massachusetts,MA,25027,2746,0,1,Warren
"01084",MA,Hampshire County,Massachusetts,MA,25015,101,1,1,West Chesterfield
"01085",MA,Hampden County,Massachusetts,MA,25013,41466,0.999602431,2,Westfield
"01085",MA,Hampshire County,Massachusetts,MA,25015,41466,0.000397569,2,Westfield
"01086",MA,Hampden County,Massachusetts,MA,25013,,1,1,Westfield
"01088",MA,Hampshire County,Massachusetts,MA,25015,654,1,1,West Hatfield
"01089",MA,Hampden County,Massachusetts,MA,25013,28635,1,1,West Springfield
"01090",MA,Hampden County,Massachusetts,MA,25013,,1,1,West Springfield
"01092",MA,Worcester County,Massachusetts,MA,25027,1123,0,1,West Warren
"01093",MA,Franklin County,Massachusetts,MA,25011,149,0,1,Whately
"01094",MA,Worcester County,Massachusetts,MA,25027,64,0,1,Wheelwright
"01095",MA,Hampden County,Massachusetts,MA,25013,14615,1,1,Wilbraham
"01096",MA,Franklin County,Massachusetts,MA,25011,2566,0.05730659,2,Williamsburg
"01096",MA,Hampshire County,Massachusetts,MA,25015,2566,0.94269341,2,Williamsburg
"01097",MA,Hampden County,Massachusetts,MA,25013,45,0,1,Woronoco
"01098",MA,Hampshire County,Massachusetts,MA,25015,1019,1,1,Worthington
"01101",MA,Hampden County,Massachusetts,MA,25013,,1,1,Springfield
"01103",MA,Hampden County,Massachusetts,MA,25013,2336,1,1,Springfield
"01104",MA,Hampden County,Massachusetts,MA,25013,21745,1,1,Springfield
"01105",MA,Hampden County,Massachusetts,MA,25013,11469,1,1,Springfield
"01106",MA,Hampden County,Massachusetts,MA,25013,15961,1,1,Longmeadow
"01107",MA,Hampden County,Massachusetts,MA,25013,12270,1,1,Springfield
"01108",MA,Hampden County,Massachusetts,MA,25013,27409,1,1,Springfield
"01109",MA,Hampden County,Massachusetts,MA,25013,31418,1,1,Springfield
"01111",MA,Hampden County,Massachusetts,MA,25013,,0,1,Springfield
"01115",MA,Hampden County,Massachusetts,MA,25013,,0,1,Springfield
"01116",MA,Hampden County,Massachusetts,MA,25013,,1,1,Longmeadow
"01118",MA,Hampden County,Massachusetts,MA,25013,15009,1,1,Springfield
"01119",MA,Hampden County,Massachusetts,MA,25013,14059,1,1,Springfield
"01128",MA,Hampden County,Massachusetts,MA,25013,3252,1,1,Springfield
"01129",MA,Hampden County,Massachusetts,MA,25013,5993,1,1,Springfield
"01138",MA,Hampden County,Massachusetts,MA,25013,,1,1,Springfield
"01139",MA,Hampden County,Massachusetts,MA,25013,,1,1,Springfield
"01144",MA,Hampden County,Massachusetts,MA,25013,0,0,1,Springfield
"01151",MA,Hampden County,Massachusetts,MA,25013,9627,1,1,Indian Orchard
"01152",MA,Hampden County,Massachusetts,MA,25013,,0,1,Springfield
"01199",MA,Hampden County,Massachusetts,MA,25013,,0,1,Springfield
"01201",MA,Berkshire County,Massachusetts,MA,25003,45072,1,1,Pittsfield
"01202",MA,Berkshire County,Massachusetts,MA,25003,,1,1,Pittsfield
"01220",MA,Berkshire County,Massachusetts,MA,25003,8106,1,1,Adams
"01222",MA,Berkshire County,Massachusetts,MA,25003,611,1,1,Ashley Falls
"01223",MA,Berkshire County,Massachusetts,MA,25003,2588,0.998680739,2,Becket
"01223",MA,Hampden County,Massachusetts,MA,25013,2588,0.001319261,2,Becket
"01224",MA,Berkshire County,Massachusetts,MA,25003,201,1,1,Berkshire
"01225",MA,Berkshire County,Massachusetts,MA,25003,3234,1,1,Cheshire
"01226",MA,Berkshire County,Massachusetts,MA,25003,6304,1,1,Dalton
"01227",MA,Berkshire County,Massachusetts,MA,25003,,1,1,Dalton
"01229",MA,Berkshire County,Massachusetts,MA,25003,213,0,1,Glendale
"01230",MA,Berkshire County,Massachusetts,MA,25003,8813,1,1,Great Barrington
"01235",MA,Berkshire County,Massachusetts,MA,25003,2456,0.958828911,2,Hinsdale
"01235",MA,Hampshire County,Massachusetts,MA,25015,2456,0.041171089,2,Hinsdale
"01236",MA,Berkshire County,Massachusetts,MA,25003,1593,1,1,Housatonic
"01237",MA,Berkshire County,Massachusetts,MA,25003,2269,1,1,Lanesborough
"01238",MA,Berkshire County,Massachusetts,MA,25003,5893,1,1,Lee
"01240",MA,Berkshire County,Massachusetts,MA,25003,5024,1,1,Lenox
"01242",MA,Berkshire County,Massachusetts,MA,25003,165,0,1,Lenox Dale
"01243",MA,Hampshire County,Massachusetts,MA,25015,196,0,1,Middlefield
"01244",MA,Berkshire County,Massachusetts,MA,25003,243,0,1,Mill River
"01245",MA,Berkshire County,Massachusetts,MA,25003,828,1,1,Monterey
"01247",MA,Berkshire County,Massachusetts,MA,25003,14967,0.995603217,2,North Adams
"01247",MA,Franklin County,Massachusetts,MA,25011,14967,0.004396783,2,North Adams
"01252",MA,Berkshire County,Massachusetts,MA,25003,,0,1,North Egremont
"01253",MA,Berkshire County,Massachusetts,MA,25003,903,1,1,Otis
"01254",MA,Berkshire County,Massachusetts,MA,25003,962,1,1,Richmond
"01255",MA,Berkshire County,Massachusetts,MA,25003,850,1,1,Sandisfield
"01256",MA,Berkshire County,Massachusetts,MA,25003,733,1,1,Savoy
"01257",MA,Berkshire County,Massachusetts,MA,25003,2331,1,1,Sheffield
"01258",MA,Berkshire County,Massachusetts,MA,25003,191,1,1,South Egremont
"01259",MA,Berkshire County,Massachusetts,MA,25003,778,1,1,Southfield
"01260",MA,Berkshire County,Massachusetts,MA,25003,20,0,1,South Lee
"01262",MA,Berkshire County,Massachusetts,MA,25003,1652,0,1,Stockbridge
"01263",MA,Berkshire County,Massachusetts,MA,25003,,0,1,Stockbridge
"01264",MA,Berkshire County,Massachusetts,MA,25003,184,0,1,Tyringham
"01266",MA,Berkshire County,Massachusetts,MA,25003,919,1,1,West Stockbridge
"01267",MA,Berkshire County,Massachusetts,MA,25003,7985,1,1,Williamstown
"01270",MA,Berkshire County,Massachusetts,MA,25003,1002,1,1,Windsor
"01301",MA,Franklin County,Massachusetts,MA,25011,17876,1,1,Greenfield
"01302",MA,Franklin County,Massachusetts,MA,25011,,1,1,Greenfield
"01330",MA,Franklin County,Massachusetts,MA,25011,1711,0.98046875,2,Ashfield
"01330",MA,Hampshire County,Massachusetts,MA,25015,1711,0.01953125,2,Ashfield
"01331",MA,Franklin County,Massachusetts,MA,25011,13865,0.001097179,2,Athol
"01331",MA,Worcester County,Massachusetts,MA,25027,13865,0.998902821,2,Athol
"01337",MA,Franklin County,Massachusetts,MA,25011,2515,1,1,Bernardston
"01338",MA,Franklin County,Massachusetts,MA,25011,79,1,1,Buckland
"01339",MA,Franklin County,Massachusetts,MA,25011,1361,1,1,Charlemont
"01340",MA,Franklin County,Massachusetts,MA,25011,1807,1,1,Colrain
"01341",MA,Franklin County,Massachusetts,MA,25011,1605,1,1,Conway
"01342",MA,Franklin County,Massachusetts,MA,25011,1313,1,1,Deerfield
"01343",MA,Berkshire County,Massachusetts,MA,25003,190,0.741935484,2,Drury
"01343",MA,Franklin County,Massachusetts,MA,25011,190,0.258064516,2,Drury
"01344",MA,Franklin County,Massachusetts,MA,25011,1639,1,1,Erving
"01346",MA,Franklin County,Massachusetts,MA,25011,453,1,1,Heath
"01347",MA,Franklin County,Massachusetts,MA,25011,114,0,1,Lake Pleasant
"01349",MA,Franklin County,Massachusetts,MA,25011,753,1,1,Millers Falls
"01350",MA,Franklin County,Massachusetts,MA,25011,115,1,1,Monroe Bridge
"01351",MA,Franklin County,Massachusetts,MA,25011,2644,1,1,Montague
"01354",MA,Franklin County,Massachusetts,MA,25011,1831,1,1,Gill
"01355",MA,Franklin County,Massachusetts,MA,25011,963,1,1,New Salem
"01360",MA,Franklin County,Massachusetts,MA,25011,2875,1,1,Northfield
"01364",MA,Franklin County,Massachusetts,MA,25011,7668,0.997842503,2,Orange
"01364",MA,Worcester County,Massachusetts,MA,25027,7668,0.002157497,2,Orange
"01366",MA,Worcester County,Massachusetts,MA,25027,1173,1,1,Petersham
"01367",MA,Berkshire County,Massachusetts,MA,25003,574,0.067524116,2,Rowe
"01367",MA,Franklin County,Massachusetts,MA,25011,574,0.932475884,2,Rowe
"01368",MA,Worcester County,Massachusetts,MA,25027,1497,1,1,Royalston
"01370",MA,Franklin County,Massachusetts,MA,25011,3641,1,1,Shelburne Falls
"01373",MA,Franklin County,Massachusetts,MA,25011,4784,1,1,South Deerfield
"01375",MA,Franklin County,Massachusetts,MA,25011,3653,1,1,Sunderland
"01376",MA,Franklin County,Massachusetts,MA,25011,5032,1,1,Turners Falls
"01378",MA,Franklin County,Massachusetts,MA,25011,861,1,1,Warwick
"01379",MA,Franklin County,Massachusetts,MA,25011,742,1,1,Wendell
"01380",MA,Franklin County,Massachusetts,MA,25011,32,1,1,Wendell Depot
"01420",MA,Worcester County,Massachusetts,MA,25027,41677,1,1,Fitchburg
"01430",MA,Worcester County,Massachusetts,MA,25027,6450,1,1,Ashburnham
"01431",MA,Middlesex County,Massachusetts,MA,25017,3188,0.998347107,2,Ashby
"01431",MA,Worcester County,Massachusetts,MA,25027,3188,0.001652893,2,Ashby
"01432",MA,Middlesex County,Massachusetts,MA,25017,8124,1,1,Ayer
"01434",MA,Middlesex County,Massachusetts,MA,25017,1889,0.170418006,2,Devens
"01434",MA,Worcester County,Massachusetts,MA,25027,1889,0.829581994,2,Devens
"01436",MA,Worcester County,Massachusetts,MA,25027,3720,1,1,Baldwinville
"01438",MA,Worcester County,Massachusetts,MA,25027,192,1,1,East Templeton
"01440",MA,Worcester County,Massachusetts,MA,25027,21298,1,1,Gardner
"01441",MA,Worcester County,Massachusetts,MA,25027,,0,1,Westminster
"01450",MA,Middlesex County,Massachusetts,MA,25017,11228,1,1,Groton
"01451",MA,Middlesex County,Massachusetts,MA,25017,5359,0.010738255,2,Harvard
"01451",MA,Worcester County,Massachusetts,MA,25027,5359,0.989261745,2,Harvard
"01452",MA,Worcester County,Massachusetts,MA,25027,4339,1,1,Hubbardston
"01453",MA,Worcester County,Massachusetts,MA,25027,43635,1,1,Leominster
"01460",MA,Middlesex County,Massachusetts,MA,25017,10150,1,1,Littleton
"01462",MA,Middlesex County,Massachusetts,MA,25017,11822,0.001273885,2,Lunenburg
"01462",MA,Worcester County,Massachusetts,MA,25027,11822,0.998726115,2,Lunenburg
"01463",MA,Middlesex County,Massachusetts,MA,25017,11693,1,1,Pepperell
"01464",MA,Middlesex County,Massachusetts,MA,25017,7017,1,1,Shirley
"01467",MA,Worcester County,Massachusetts,MA,25027,,0,1,Still River
"01468",MA,Worcester County,Massachusetts,MA,25027,4157,1,1,Templeton
"01469",MA,Middlesex County,Massachusetts,MA,25017,6803,1,1,Townsend
"01472",MA,Middlesex County,Massachusetts,MA,25017,,0,1,West Groton
"01473",MA,Worcester County,Massachusetts,MA,25027,8289,1,1,Westminster
"01474",MA,Middlesex County,Massachusetts,MA,25017,2249,1,1,West Townsend
"01475",MA,Worcester County,Massachusetts,MA,25027,10194,1,1,Winchendon
"01501",MA,Worcester County,Massachusetts,MA,25027,16780,1,1,Auburn
"01503",MA,Middlesex County,Massachusetts,MA,25017,3311,0.003538257,2,Berlin
"01503",MA,Worcester County,Massachusetts,MA,25027,3311,0.996461743,2,Berlin
"01504",MA,Norfolk County,Massachusetts,MA,25021,9211,0.001555613,2,Blackstone
"01504",MA,Worcester County,Massachusetts,MA,25027,9211,0.998444387,2,Blackstone
"01505",MA,Worcester County,Massachusetts,MA,25027,4896,1,1,Boylston
"01506",MA,Worcester County,Massachusetts,MA,25027,3442,1,1,Brookfield
"01507",MA,Worcester County,Massachusetts,MA,25027,13359,1,1,Charlton
"01508",MA,Worcester County,Massachusetts,MA,25027,,1,1,Charlton City
"01509",MA,Worcester County,Massachusetts,MA,25027,,1,1,Charlton Depot
"01510",MA,Worcester County,Massachusetts,MA,25027,15430,1,1,Clinton
"01515",MA,Worcester County,Massachusetts,MA,25027,2120,1,1,East Brookfield
"01516",MA,Worcester County,Massachusetts,MA,25027,9287,1,1,Douglas
"01518",MA,Worcester County,Massachusetts,MA,25027,2835,1,1,Fiskdale
"01519",MA,Worcester County,Massachusetts,MA,25027,7738,1,1,Grafton
"01520",MA,Worcester County,Massachusetts,MA,25027,16864,1,1,Holden
"01521",MA,Hampden County,Massachusetts,MA,25013,2576,1,1,Holland
"01522",MA,Worcester County,Massachusetts,MA,25027,3021,1,1,Jefferson
"01523",MA,Worcester County,Massachusetts,MA,25027,8470,1,1,Lancaster
"01524",MA,Worcester County,Massachusetts,MA,25027,6110,1,1,Leicester
"01525",MA,Worcester County,Massachusetts,MA,25027,0,1,1,Linwood
"01526",MA,Worcester County,Massachusetts,MA,25027,,0,1,Manchaug
"01527",MA,Worcester County,Massachusetts,MA,25027,13899,1,1,Millbury
"01529",MA,Worcester County,Massachusetts,MA,25027,3156,1,1,Millville
"01531",MA,Worcester County,Massachusetts,MA,25027,925,1,1,New Braintree
"01532",MA,Middlesex County,Massachusetts,MA,25017,15694,0,2,Northborough
"01532",MA,Worcester County,Massachusetts,MA,25027,15694,1,2,Northborough
"01534",MA,Worcester County,Massachusetts,MA,25027,6097,1,1,Northbridge
"01535",MA,Worcester County,Massachusetts,MA,25027,4739,1,1,North Brookfield
"01536",MA,Worcester County,Massachusetts,MA,25027,7119,1,1,North Grafton
"01537",MA,Worcester County,Massachusetts,MA,25027,1821,1,1,North Oxford
"01538",MA,Worcester County,Massachusetts,MA,25027,,1,1,North Uxbridge
"01540",MA,Worcester County,Massachusetts,MA,25027,11521,1,1,Oxford
"01541",MA,Worcester County,Massachusetts,MA,25027,3500,1,1,Princeton
"01542",MA,Worcester County,Massachusetts,MA,25027,2572,1,1,Rochdale
"01543",MA,Worcester County,Massachusetts,MA,25027,9202,1,1,Rutland
"01545",MA,Worcester County,Massachusetts,MA,25027,38440,1,1,Shrewsbury
"01546",MA,Worcester County,Massachusetts,MA,25027,,0,1,Shrewsbury
"01550",MA,Worcester County,Massachusetts,MA,25027,17806,1,1,Southbridge
"01560",MA,Worcester County,Massachusetts,MA,25027,4914,1,1,South Grafton
"01561",MA,Worcester County,Massachusetts,MA,25027,0,0,1,South Lancaster
"01562",MA,Worcester County,Massachusetts,MA,25027,11961,1,1,Spencer
"01564",MA,Worcester County,Massachusetts,MA,25027,8111,1,1,Sterling
"01566",MA,Worcester County,Massachusetts,MA,25027,7054,1,1,Sturbridge
"01568",MA,Worcester County,Massachusetts,MA,25027,7926,1,1,Upton
"01569",MA,Worcester County,Massachusetts,MA,25027,14127,1,1,Uxbridge
"01570",MA,Worcester County,Massachusetts,MA,25027,17674,1,1,Webster
"01571",MA,Worcester County,Massachusetts,MA,25027,11886,1,1,Dudley
"01581",MA,Worcester County,Massachusetts,MA,25027,21591,1,1,Westborough
"01583",MA,Worcester County,Massachusetts,MA,25027,7516,1,1,West Boylston
"01585",MA,Worcester County,Massachusetts,MA,25027,4942,1,1,West Brookfield
"01586",MA,Worcester County,Massachusetts,MA,25027,,1,1,West Millbury
"01588",MA,Worcester County,Massachusetts,MA,25027,10357,1,1,Whitinsville
"01590",MA,Worcester County,Massachusetts,MA,25027,9287,1,1,Sutton
"01602",MA,Worcester County,Massachusetts,MA,25027,25791,1,1,Worcester
"01603",MA,Worcester County,Massachusetts,MA,25027,21034,1,1,Worcester
"01604",MA,Worcester County,Massachusetts,MA,25027,39988,1,1,Worcester
"01605",MA,Worcester County,Massachusetts,MA,25027,31086,1,1,Worcester
"01606",MA,Worcester County,Massachusetts,MA,25027,22269,1,1,Worcester
"01607",MA,Worcester County,Massachusetts,MA,25027,8755,1,1,Worcester
"01608",MA,Worcester County,Massachusetts,MA,25027,4951,1,1,Worcester
"01609",MA,Worcester County,Massachusetts,MA,25027,23184,1,1,Worcester
"01610",MA,Worcester County,Massachusetts,MA,25027,28719,1,1,Worcester
"01611",MA,Worcester County,Massachusetts,MA,25027,2401,1,1,Cherry Valley
"01612",MA,Worcester County,Massachusetts,MA,25027,4996,1,1,Paxton
"01613",MA,Worcester County,Massachusetts,MA,25027,,1,1,Worcester
"01614",MA,Worcester County,Massachusetts,MA,25027,,0,1,Worcester
"01653",MA,Worcester County,Massachusetts,MA,25027,,0,1,Worcester
"01655",MA,Worcester County,Massachusetts,MA,25027,,0,1,Worcester
"01701",MA,Middlesex County,Massachusetts,MA,25017,32270,1,1,Framingham
"01702",MA,Middlesex County,Massachusetts,MA,25017,39761,1,1,Framingham
"01703",MA,Middlesex County,Massachusetts,MA,25017,,1,1,Framingham
"01704",MA,Middlesex County,Massachusetts,MA,25017,,1,1,Framingham
"01718",MA,Middlesex County,Massachusetts,MA,25017,528,1,1,Acton
"01719",MA,Middlesex County,Massachusetts,MA,25017,5468,1,1,Boxborough
"01720",MA,Middlesex County,Massachusetts,MA,25017,23322,1,1,Acton
"01721",MA,Middlesex County,Massachusetts,MA,25017,18694,1,1,Ashland
"01730",MA,Middlesex County,Massachusetts,MA,25017,14478,1,1,Bedford
